transactions_id,status,mode,Sale_Date,customer_id,gender,age,category,product,region,quantiy,price_per_unit,cogs,total_sale
755,Failed,Bank Transfer,27-11-2023,1,Female,58,Clothing,Shirt,South,3,25,6.75,75
1017,Success,PayPal,05-09-2023,2,Female,27,Clothing,Shirt,east,4,25,12,100
1316,Pending,Credit Card,21-07-2023,1,Female,48,Clothing,Jacket,west,2,25,11.75,50
1755,Failed,Bank Transfer,23-05-2023,2,Female,58,Clothing,Shirt,north,3,25,8,75
28,Success,PayPal,11-12-2023,3,Female,43,Beauty,Lip Balm,east,1,500,150,500
98,Pending,Credit Card,09-04-2023,1,Female,55,Beauty,Face Serum,South,2,50,19.5,100
129,Failed,Bank Transfer,17-04-2023,1,Female,21,Beauty,Lip Balm,South,2,300,75,600
230,Success,PayPal,26-03-2023,5,Male,54,Beauty,Face Wash,South,1,25,12.5,25
613,Pending,Credit Card,08-05-2023,2,Female,52,Clothing,Shirt,west,3,30,11.4,90
691,Failed,Bank Transfer,12-05-2023,5,Female,51,Clothing,Shirt,east,3,30,14.7,90
693,Success,PayPal,08-06-2023,1,Male,41,Beauty,Face Serum,South,3,500,270,1500
1028,Pending,Credit Card,09-03-2023,1,Female,43,Beauty,Face Wash,east,1,500,250,500
1098,Failed,Bank Transfer,06-07-2023,3,Female,55,Beauty,Face Serum,South,2,50,19.5,100
1129,Success,PayPal,08-09-2023,1,Female,21,Beauty,Lip Balm,east,2,300,156,600
1230,Pending,Credit Card,04-12-2023,1,Male,54,Beauty,Lip Balm,east,1,25,13.25,25
1613,Failed,Bank Transfer,14-12-2023,4,Female,52,Clothing,Sweater,west,3,30,9.9,90
1691,Success,PayPal,07-01-2023,1,Female,51,Clothing,Jacket,South,3,30,13.5,90
1693,Pending,Credit Card,20-02-2023,1,Male,41,Beauty,Face Serum,South,3,500,130,1500
477,Failed,Bank Transfer,03-12-2023,3,Male,43,Clothing,Jacket,north,4,30,16.2,120
863,Success,PayPal,12-11-2023,4,Female,30,Electronics,Headphone,South,2,25,11.25,50
1477,Pending,Credit Card,08-01-2023,3,Male,43,Clothing,Sweater,east,4,30,15.6,120
1863,Failed,Bank Transfer,26-05-2023,4,Female,30,Electronics,Headphone,north,2,25,10,50
6,Success,PayPal,15-11-2023,2,Female,45,Beauty,Face Serum,west,1,30,15,30
483,Pending,Credit Card,06-02-2023,2,Male,55,Clothing,Pant,east,1,30,8.4,30
738,Failed,Bank Transfer,05-02-2023,5,Male,41,Clothing,Pant,South,2,50,26,100
1006,Success,PayPal,29-10-2023,2,Female,45,Beauty,Face Wash,South,1,30,14.1,30
1483,Pending,Credit Card,05-03-2023,1,Male,55,Clothing,Shirt,west,1,30,8.7,30
1738,Failed,Bank Transfer,12-11-2023,1,Male,41,Clothing,Pant,north,2,50,16,100
222,Success,PayPal,07-01-2023,4,Male,51,Clothing,Pant,west,4,30,10.5,120
588,Pending,Credit Card,18-10-2023,5,Male,38,Electronics,Fan,north,2,30,13.8,60
953,Failed,Bank Transfer,02-07-2023,1,Male,45,Beauty,Face Serum,north,3,30,12.6,90
1222,Success,PayPal,17-09-2023,3,Male,51,Clothing,Pant,west,4,30,11.1,120
1588,Pending,Credit Card,25-06-2023,4,Male,38,Electronics,Speaker,north,2,30,13.2,60
1953,Failed,Bank Transfer,15-05-2023,3,Male,45,Beauty,Moisturizer,South,3,30,10.2,90
66,Success,PayPal,18-06-2023,3,Female,45,Electronics,Speaker,east,1,30,9,30
482,Pending,Credit Card,12-08-2023,3,Female,28,Clothing,Shirt,west,4,300,141,1200
903,Failed,Bank Transfer,27-07-2023,3,Female,51,Beauty,Moisturizer,west,4,50,14,200
1066,Success,PayPal,06-10-2023,4,Female,45,Electronics,Speaker,west,1,30,8.4,30
1482,Pending,Credit Card,10-02-2023,1,Female,28,Clothing,Jacket,east,4,300,114,1200
1903,Failed,Bank Transfer,27-07-2023,5,Female,51,Beauty,Face Wash,east,4,50,19,200
102,Success,PayPal,17-04-2023,5,Female,47,Beauty,Moisturizer,South,2,25,7.25,50
228,Pending,Credit Card,03-04-2023,4,Female,59,Electronics,Speaker,north,2,30,10.8,60
236,Failed,Bank Transfer,01-04-2023,5,Female,54,Clothing,Jacket,north,1,25,6.5,25
1102,Success,PayPal,21-08-2023,5,Female,47,Beauty,Face Serum,west,2,25,6.5,50
1228,Pending,Credit Card,24-06-2023,5,Female,59,Electronics,Speaker,east,2,30,11.4,60
1236,Failed,Bank Transfer,09-08-2023,4,Female,54,Clothing,Pant,east,1,25,8.75,25
660,Success,PayPal,29-07-2023,2,Female,38,Beauty,Face Wash,west,2,500,270,1000
884,Pending,Credit Card,18-02-2023,1,Female,26,Clothing,Pant,north,2,30,7.5,60
987,Failed,Bank Transfer,08-11-2023,1,Female,30,Clothing,Jacket,west,3,300,165,900
1660,Success,PayPal,23-09-2023,2,Female,38,Beauty,Face Serum,west,2,500,160,1000
1884,Pending,Credit Card,09-07-2023,2,Female,26,Clothing,Shirt,east,2,30,11.4,60
1987,Failed,Bank Transfer,26-05-2023,2,Female,30,Clothing,Jacket,north,3,300,129,900
18,Success,PayPal,06-09-2023,5,Female,47,Electronics,Headphone,east,2,25,12.5,50
69,Pending,Credit Card,14-11-2023,1,Female,56,Beauty,Moisturizer,west,3,25,8.5,75
995,Failed,Bank Transfer,04-03-2023,4,Female,41,Clothing,Jacket,east,1,30,9.9,30
1018,Success,PayPal,06-07-2023,4,Female,47,Electronics,Fan,west,2,25,13,50
1069,Pending,Credit Card,13-10-2023,2,Female,56,Beauty,Moisturizer,South,3,25,6.75,75
1995,Failed,Bank Transfer,10-12-2023,5,Female,41,Clothing,Pant,west,1,30,14.7,30
337,Success,PayPal,22-08-2023,1,Male,38,Clothing,Jacket,South,1,500,275,500
585,Pending,Credit Card,06-06-2023,3,Female,24,Clothing,Jacket,west,1,25,13.75,25
652,Failed,Bank Transfer,31-10-2023,4,Female,34,Beauty,Face Wash,north,2,50,20.5,100
1337,Success,PayPal,21-07-2023,2,Male,38,Clothing,Sweater,South,1,500,225,500
1585,Pending,Credit Card,05-10-2023,2,Female,24,Clothing,Sweater,north,1,25,7.25,25
1652,Failed,Bank Transfer,16-11-2023,2,Female,34,Beauty,Moisturizer,east,2,50,20.5,100
242,Success,PayPal,01-10-2023,1,Male,21,Clothing,Sweater,north,1,25,8,25
293,Pending,Credit Card,27-05-2023,4,Male,50,Electronics,Headphone,South,3,30,9.6,90
460,Failed,Bank Transfer,01-05-2023,2,Male,40,Beauty,Lip Balm,east,1,50,19,50
1242,Success,PayPal,27-11-2023,5,Male,21,Clothing,Sweater,west,1,25,11.25,25
1293,Pending,Credit Card,01-07-2023,3,Male,50,Electronics,Speaker,west,3,30,14.1,90
1460,Failed,Bank Transfer,25-01-2023,4,Male,40,Beauty,Face Serum,east,1,50,22,50
188,Success,PayPal,31-08-2023,3,Male,40,Clothing,Jacket,west,3,25,8.5,75
357,Pending,Credit Card,18-05-2023,4,Female,40,Electronics,Headphone,west,3,25,7.5,75
646,Failed,Bank Transfer,26-05-2023,3,Male,38,Clothing,Jacket,South,3,30,13.5,90
749,Success,PayPal,26-07-2023,2,Male,42,Beauty,Face Wash,west,1,30,8.4,30
974,Pending,Credit Card,28-12-2023,3,Male,47,Beauty,Lip Balm,east,1,30,11.7,30
1188,Failed,Bank Transfer,04-06-2023,2,Male,40,Clothing,Sweater,South,3,25,10.75,75
1357,Success,PayPal,20-03-2023,3,Female,40,Electronics,Fan,east,3,25,11.5,75
1646,Pending,Credit Card,18-01-2023,1,Male,38,Clothing,Jacket,west,3,30,15.6,90
1749,Failed,Bank Transfer,07-05-2023,2,Male,42,Beauty,Moisturizer,east,1,30,9,30
1974,Success,PayPal,19-02-2023,3,Male,47,Beauty,Moisturizer,east,1,30,12.9,30
190,Pending,Credit Card,25-01-2023,2,Female,60,Beauty,Face Wash,west,3,30,10.5,90
849,Failed,Bank Transfer,25-06-2023,5,Male,32,Clothing,Pant,east,2,25,12.5,50
853,Success,PayPal,14-05-2023,3,Male,21,Beauty,Face Wash,north,2,500,155,1000
1190,Pending,Credit Card,29-09-2023,4,Female,60,Beauty,Face Wash,north,3,30,10.8,90
1849,Failed,Bank Transfer,21-07-2023,1,Male,32,Clothing,Pant,west,2,25,12,50
1853,Success,PayPal,29-05-2023,2,Male,21,Beauty,Lip Balm,west,2,500,190,1000
252,Pending,Credit Card,05-05-2023,1,Male,54,Electronics,Fan,east,1,300,84,300
606,Failed,Bank Transfer,13-06-2023,2,Male,22,Electronics,Headphone,west,1,50,19.5,50
779,Success,PayPal,15-05-2023,3,Female,56,Electronics,Speaker,north,2,500,155,1000
824,Pending,Credit Card,25-02-2023,3,Male,63,Clothing,Pant,east,4,30,9.3,120
866,Failed,Bank Transfer,06-07-2023,4,Male,24,Electronics,Light,South,1,50,22.5,50
1252,Success,PayPal,30-12-2023,5,Male,54,Electronics,Speaker,west,1,300,117,300
1606,Pending,Credit Card,19-10-2023,2,Male,22,Electronics,Headphone,east,1,50,26.5,50
1779,Failed,Bank Transfer,02-01-2023,3,Female,56,Electronics,Fan,east,2,500,190,1000
1824,Success,PayPal,24-01-2023,4,Male,63,Clothing,Shirt,north,4,30,12.6,120
1866,Pending,Credit Card,17-08-2023,5,Male,24,Electronics,Fan,west,1,50,20,50
5,Failed,Bank Transfer,05-09-2023,3,Male,30,Beauty,Face Serum,west,2,50,24,100
90,Success,PayPal,10-09-2023,3,Female,51,Electronics,Fan,east,1,30,13.5,30
380,Pending,Credit Card,30-08-2023,2,Male,56,Electronics,Light,east,2,300,102,600
593,Failed,Bank Transfer,18-01-2023,2,Male,35,Electronics,Speaker,South,2,30,13.2,60
820,Success,PayPal,17-02-2023,1,Male,49,Electronics,Headphone,South,4,50,24,200
1005,Pending,Credit Card,12-08-2023,2,Male,30,Beauty,Lip Balm,north,2,50,17.5,100
1090,Failed,Bank Transfer,18-02-2023,4,Female,51,Electronics,Speaker,north,1,30,7.5,30
1380,Success,PayPal,09-02-2023,3,Male,56,Electronics,Fan,west,2,300,159,600
1593,Pending,Credit Card,24-02-2023,5,Male,35,Electronics,Light,north,2,30,14.4,60
1820,Failed,Bank Transfer,13-05-2023,1,Male,49,Electronics,Light,west,4,50,22,200
120,Success,PayPal,31-03-2023,4,Male,60,Beauty,Face Wash,South,1,50,12.5,50
221,Pending,Credit Card,27-11-2023,3,Male,39,Beauty,Face Wash,South,2,300,111,600
341,Failed,Bank Transfer,20-01-2023,5,Male,31,Clothing,Sweater,South,4,50,18.5,200
640,Success,PayPal,25-12-2023,3,Female,51,Electronics,Fan,west,4,30,12.6,120
744,Pending,Credit Card,23-05-2023,1,Male,40,Electronics,Headphone,west,1,25,6.5,25
1120,Failed,Bank Transfer,02-03-2023,4,Male,60,Beauty,Moisturizer,west,1,50,26.5,50
1221,Success,PayPal,14-09-2023,5,Male,39,Beauty,Moisturizer,east,2,300,114,600
1341,Pending,Credit Card,30-01-2023,1,Male,31,Clothing,Pant,north,4,50,21,200
1640,Failed,Bank Transfer,10-06-2023,5,Female,51,Electronics,Headphone,west,4,30,14.1,120
1744,Success,PayPal,07-07-2023,4,Male,40,Electronics,Headphone,east,1,25,8.75,25
273,Pending,Credit Card,26-09-2023,1,Female,22,Beauty,Face Wash,north,1,50,14.5,50
283,Failed,Bank Transfer,01-06-2023,3,Female,18,Electronics,Light,north,1,500,165,500
452,Success,PayPal,30-01-2023,4,Female,48,Clothing,Pant,east,3,500,240,1500
469,Pending,Credit Card,21-03-2023,4,Male,18,Beauty,Lip Balm,west,3,25,8.75,75
620,Failed,Bank Transfer,06-11-2023,4,Male,63,Electronics,Speaker,west,3,25,7,75
946,Success,PayPal,08-08-2023,2,Male,62,Electronics,Headphone,west,4,500,235,2000
1273,Pending,Credit Card,20-06-2023,1,Female,22,Beauty,Face Wash,north,1,50,25.5,50
1283,Failed,Bank Transfer,14-10-2023,1,Female,18,Electronics,Headphone,South,1,500,130,500
1452,Success,PayPal,06-08-2023,3,Female,48,Clothing,Pant,north,3,500,185,1500
1469,Pending,Credit Card,08-12-2023,3,Male,18,Beauty,Face Serum,west,3,25,12.5,75
1620,Failed,Bank Transfer,03-02-2023,5,Male,63,Electronics,Fan,South,3,25,7.75,75
1946,Success,PayPal,27-07-2023,5,Male,62,Electronics,Speaker,north,4,500,165,2000
148,Pending,Credit Card,03-07-2023,5,Male,18,Clothing,Sweater,South,2,30,9.9,60
414,Failed,Bank Transfer,10-05-2023,1,Male,48,Beauty,Face Serum,east,4,25,9.75,100
883,Success,PayPal,20-08-2023,5,Male,40,Electronics,Headphone,north,1,500,245,500
1148,Pending,Credit Card,11-08-2023,2,Male,18,Clothing,Jacket,east,2,30,10.8,60
1414,Failed,Bank Transfer,22-11-2023,4,Male,48,Beauty,Moisturizer,east,4,25,11.25,100
1883,Success,PayPal,20-09-2023,3,Male,40,Electronics,Light,north,1,500,200,500
731,Pending,Credit Card,30-09-2023,1,Male,54,Clothing,Jacket,north,4,500,165,2000
930,Failed,Bank Transfer,12-01-2023,1,Male,54,Clothing,Jacket,South,4,50,26,200
1731,Success,PayPal,19-12-2023,3,Male,54,Clothing,Pant,South,4,500,195,2000
1930,Pending,Credit Card,21-12-2023,5,Male,54,Clothing,Pant,South,4,50,13,200
518,Failed,Bank Transfer,31-07-2023,2,Female,40,Clothing,Pant,west,1,30,16.2,30
1518,Success,PayPal,18-05-2023,3,Female,40,Clothing,Pant,South,1,30,12.6,30
758,Pending,Credit Card,23-04-2023,1,Male,64,Clothing,Pant,South,4,25,6.75,100
1758,Failed,Bank Transfer,22-07-2023,3,Male,64,Clothing,Jacket,east,4,25,7.5,100
639,Success,PayPal,01-08-2023,4,Female,62,Beauty,Moisturizer,north,4,50,26.5,200
838,Pending,Credit Card,30-09-2023,1,Male,47,Electronics,Light,north,2,300,153,600
1639,Failed,Bank Transfer,20-12-2023,5,Female,62,Beauty,Moisturizer,west,4,50,24,200
1838,Success,PayPal,28-06-2023,4,Male,47,Electronics,Headphone,South,2,300,102,600
353,Pending,Credit Card,18-03-2023,5,Male,31,Electronics,Speaker,South,1,500,270,500
501,Failed,Bank Transfer,28-06-2023,2,Male,39,Electronics,Headphone,east,2,30,9,60
721,Success,PayPal,23-06-2023,5,Female,52,Clothing,Sweater,west,1,500,145,500
1353,Pending,Credit Card,04-09-2023,3,Male,31,Electronics,Speaker,east,1,500,235,500
1501,Failed,Bank Transfer,31-01-2023,1,Male,39,Electronics,Headphone,South,2,30,13.5,60
1721,Success,PayPal,21-01-2023,3,Female,52,Clothing,Jacket,South,1,500,215,500
123,Pending,Credit Card,11-08-2023,3,Female,40,Electronics,Light,east,2,30,11.7,60
164,Failed,Bank Transfer,28-02-2023,3,Female,47,Beauty,Moisturizer,north,3,500,185,1500
425,Success,PayPal,11-06-2023,2,Female,55,Electronics,Fan,west,4,30,15.6,120
1123,Pending,Credit Card,11-12-2023,1,Female,40,Electronics,Headphone,west,2,30,10.8,60
1164,Failed,Bank Transfer,07-04-2023,1,Female,47,Beauty,Lip Balm,east,3,500,245,1500
1425,Success,PayPal,02-12-2023,1,Female,55,Electronics,Light,west,4,30,10.2,120
48,Pending,Credit Card,06-10-2023,2,Male,54,Electronics,Speaker,east,3,300,123,900
118,Failed,Bank Transfer,13-03-2023,3,Female,30,Electronics,Fan,north,4,500,270,2000
203,Success,PayPal,12-03-2023,4,Male,56,Clothing,Pant,east,2,500,175,1000
305,Pending,Credit Card,22-03-2023,4,Female,18,Beauty,Lip Balm,east,1,30,14.4,30
358,Failed,Bank Transfer,12-10-2023,4,Female,32,Beauty,Face Serum,east,1,300,132,300
376,Success,PayPal,29-01-2023,4,Female,64,Beauty,Lip Balm,east,1,30,12,30
398,Pending,Credit Card,23-02-2023,5,Female,48,Clothing,Pant,north,2,300,114,600
411,Failed,Bank Transfer,25-07-2023,3,Male,62,Electronics,Speaker,north,4,50,24.5,200
504,Success,PayPal,31-03-2023,4,Female,38,Beauty,Face Wash,west,3,50,22,150
970,Pending,Credit Card,25-05-2023,2,Male,59,Electronics,Headphone,north,4,500,220,2000
996,Failed,Bank Transfer,03-07-2023,2,Male,62,Clothing,Shirt,east,1,50,13.5,50
1048,Success,PayPal,12-07-2023,3,Male,54,Electronics,Light,west,3,300,93,900
1118,Pending,Credit Card,13-10-2023,1,Female,30,Electronics,Speaker,north,4,500,170,2000
1203,Failed,Bank Transfer,26-11-2023,2,Male,56,Clothing,Sweater,west,2,500,145,1000
1305,Success,PayPal,05-04-2023,5,Female,18,Beauty,Moisturizer,South,1,30,7.8,30
1358,Pending,Credit Card,04-05-2023,5,Female,32,Beauty,Moisturizer,east,1,300,156,300
1376,Failed,Bank Transfer,15-07-2023,3,Female,64,Beauty,Lip Balm,west,1,30,9.9,30
1398,Success,PayPal,19-07-2023,1,Female,48,Clothing,Jacket,north,2,300,120,600
1411,Pending,Credit Card,24-11-2023,1,Male,62,Electronics,Headphone,north,4,50,26,200
1504,Failed,Bank Transfer,25-01-2023,4,Female,38,Beauty,Lip Balm,west,3,50,25.5,150
1970,Success,PayPal,22-05-2023,5,Male,59,Electronics,Speaker,north,4,500,230,2000
1996,Pending,Credit Card,07-12-2023,2,Male,62,Clothing,Pant,west,1,50,25,50
81,Failed,Bank Transfer,07-06-2023,4,Male,40,Electronics,Light,west,1,50,14.5,50
155,Success,PayPal,18-07-2023,3,Male,31,Electronics,Light,north,4,500,150,2000
470,Pending,Credit Card,26-12-2023,4,Female,57,Clothing,Pant,west,2,500,165,1000
1081,Failed,Bank Transfer,27-06-2023,5,Male,40,Electronics,Fan,west,1,50,17,50
1155,Success,PayPal,03-12-2023,3,Male,31,Electronics,Headphone,east,4,500,255,2000
1470,Pending,Credit Card,26-06-2023,1,Female,57,Clothing,Shirt,east,2,500,165,1000
106,Failed,Bank Transfer,17-05-2023,1,Female,46,Clothing,Sweater,South,1,50,15,50
818,Success,PayPal,29-05-2023,4,Male,30,Electronics,Light,west,1,500,265,500
1106,Pending,Credit Card,12-08-2023,3,Female,46,Clothing,Jacket,north,1,50,14,50
1818,Failed,Bank Transfer,20-09-2023,4,Male,30,Electronics,Headphone,east,1,500,150,500
94,Success,PayPal,13-03-2023,5,Female,47,Beauty,Face Serum,west,2,500,250,1000
811,Pending,Credit Card,15-04-2023,2,Male,61,Beauty,Lip Balm,east,2,25,6.75,50
881,Failed,Bank Transfer,21-12-2023,4,Male,22,Electronics,Light,west,1,300,99,300
1094,Success,PayPal,15-06-2023,1,Female,47,Beauty,Moisturizer,South,2,500,210,1000
1811,Pending,Credit Card,09-12-2023,5,Male,61,Beauty,Lip Balm,north,2,25,8.5,50
1881,Failed,Bank Transfer,11-07-2023,5,Male,22,Electronics,Headphone,west,1,300,147,300
403,Success,PayPal,22-04-2023,5,Male,32,Clothing,Jacket,north,2,300,78,600
653,Pending,Credit Card,25-11-2023,3,Male,54,Clothing,Jacket,east,3,25,9.25,75
694,Failed,Bank Transfer,30-06-2023,3,Female,39,Electronics,Fan,South,2,25,10,50
1403,Success,PayPal,25-03-2023,4,Male,32,Clothing,Pant,north,2,300,162,600
1653,Pending,Credit Card,23-07-2023,2,Male,54,Clothing,Shirt,South,3,25,12.75,75
1694,Failed,Bank Transfer,10-01-2023,4,Female,39,Electronics,Fan,north,2,25,9.75,50
4,Success,PayPal,27-08-2023,3,Male,37,Clothing,Sweater,South,1,500,200,500
647,Pending,Credit Card,01-03-2023,5,Male,59,Clothing,Shirt,north,3,500,190,1500
911,Failed,Bank Transfer,15-07-2023,3,Male,42,Electronics,Light,north,3,300,84,900
1004,Success,PayPal,11-01-2023,2,Male,37,Clothing,Sweater,west,1,500,230,500
1647,Pending,Credit Card,01-05-2023,5,Male,59,Clothing,Jacket,South,3,500,240,1500
1911,Failed,Bank Transfer,13-12-2023,4,Male,42,Electronics,Headphone,west,3,300,75,900
419,Success,PayPal,31-03-2023,5,Female,44,Clothing,Jacket,west,3,30,11.7,90
642,Pending,Credit Card,04-05-2023,1,Female,54,Clothing,Pant,South,4,25,12,100
843,Failed,Bank Transfer,25-01-2023,3,Male,21,Beauty,Moisturizer,west,3,500,180,1500
895,Success,PayPal,31-08-2023,3,Female,55,Clothing,Shirt,east,4,30,14.4,120
1419,Pending,Credit Card,05-02-2023,3,Female,44,Clothing,Sweater,east,3,30,9.3,90
1642,Failed,Bank Transfer,27-12-2023,4,Female,54,Clothing,Shirt,South,4,25,11.5,100
1843,Success,PayPal,21-09-2023,1,Male,21,Beauty,Lip Balm,west,3,500,240,1500
1895,Pending,Credit Card,27-03-2023,4,Female,55,Clothing,Sweater,north,4,30,15.3,120
31,Failed,Bank Transfer,31-12-2023,3,Male,44,Electronics,Headphone,South,4,300,129,1200
37,Success,PayPal,26-05-2023,2,Female,18,Beauty,Lip Balm,South,3,25,8.75,75
72,Pending,Credit Card,06-12-2023,5,Female,20,Electronics,Speaker,west,4,500,195,2000
243,Failed,Bank Transfer,24-06-2023,5,Female,47,Electronics,Speaker,east,3,300,156,900
281,Success,PayPal,18-09-2023,4,Female,29,Beauty,Face Wash,South,4,500,275,2000
489,Pending,Credit Card,31-10-2023,1,Male,44,Electronics,Fan,north,1,30,14.4,30
491,Failed,Bank Transfer,30-12-2023,4,Female,60,Electronics,Speaker,South,3,300,78,900
729,Success,PayPal,26-08-2023,3,Male,29,Clothing,Shirt,north,4,300,84,1200
822,Pending,Credit Card,16-02-2023,3,Female,52,Beauty,Lip Balm,east,3,50,13.5,150
1031,Failed,Bank Transfer,12-11-2023,3,Male,44,Electronics,Fan,east,4,300,126,1200
1037,Success,PayPal,17-10-2023,2,Female,18,Beauty,Moisturizer,west,3,25,11.5,75
1072,Pending,Credit Card,24-02-2023,4,Female,20,Electronics,Headphone,South,4,500,180,2000
1243,Failed,Bank Transfer,08-12-2023,4,Female,47,Electronics,Speaker,west,3,300,138,900
1281,Success,PayPal,14-03-2023,4,Female,29,Beauty,Moisturizer,north,4,500,165,2000
1489,Pending,Credit Card,28-04-2023,2,Male,44,Electronics,Speaker,west,1,30,10.5,30
1491,Failed,Bank Transfer,26-05-2023,107,Female,60,Electronics,Light,South,3,300,129,900
1729,Success,PayPal,22-11-2023,82,Male,29,Clothing,Sweater,north,4,300,81,1200
1822,Pending,Credit Card,09-09-2023,15,Female,52,Beauty,Face Serum,east,3,50,21,150
840,Failed,Bank Transfer,01-07-2023,60,Male,62,Clothing,Pant,north,2,25,11.75,50
1840,Success,PayPal,12-05-2023,138,Male,62,Clothing,Pant,west,2,25,11,50
404,Pending,Credit Card,13-02-2023,59,Male,46,Electronics,Fan,west,2,500,160,1000
899,Failed,Bank Transfer,22-05-2023,147,Male,26,Clothing,Jacket,north,2,300,153,600
990,Success,PayPal,29-03-2023,68,Female,58,Beauty,Face Serum,east,2,500,235,1000
1404,Pending,Credit Card,20-08-2023,155,Male,46,Electronics,Light,South,2,500,185,1000
1899,Failed,Bank Transfer,03-05-2023,51,Male,26,Clothing,Pant,west,2,300,99,600
1990,Success,PayPal,22-11-2023,48,Female,58,Beauty,Face Serum,north,2,500,155,1000
382,Pending,Credit Card,14-07-2023,29,Female,53,Clothing,Shirt,north,2,500,245,1000
578,Failed,Bank Transfer,05-12-2023,68,Female,54,Clothing,Jacket,east,4,30,9.3,120
923,Success,PayPal,10-06-2023,62,Male,32,Beauty,Moisturizer,west,3,300,165,900
1382,Pending,Credit Card,20-05-2023,139,Female,53,Clothing,Pant,South,2,500,185,1000
1578,Failed,Bank Transfer,20-11-2023,66,Female,54,Clothing,Jacket,north,4,30,12,120
1923,Success,PayPal,03-04-2022,74,Male,32,Beauty,Moisturizer,west,3,300,159,900
307,Pending,Credit Card,11-11-2022,32,Female,26,Electronics,Headphone,west,2,25,8.5,50
561,Failed,Bank Transfer,29-07-2022,34,Female,64,Clothing,Jacket,north,4,500,250,2000
651,Success,PayPal,28-09-2023,30,Male,51,Clothing,Sweater,South,3,50,26,150
1307,Pending,Credit Card,29-01-2022,68,Female,26,Electronics,Speaker,South,2,25,11.75,50
1561,Failed,Bank Transfer,17-09-2023,16,Female,64,Clothing,Sweater,north,4,500,170,2000
1651,Success,PayPal,04-12-2022,155,Male,51,Clothing,Pant,east,3,50,23.5,150
988,Success,PayPal,05-08-2022,85,Female,63,Clothing,Jacket,east,3,25,8,75
1988,Pending,Credit Card,30-11-2023,144,Female,63,Clothing,Shirt,east,3,25,7.25,75
67,Failed,Bank Transfer,19-08-2023,119,Female,48,Beauty,Moisturizer,east,4,300,129,1200
1067,Success,PayPal,03-10-2023,105,Female,48,Beauty,Face Wash,east,4,300,129,1200
915,Pending,Credit Card,11-10-2023,95,Female,26,Beauty,Lip Balm,north,3,30,12.9,90
985,Failed,Bank Transfer,13-06-2023,113,Female,19,Electronics,Light,South,2,25,9,50
1915,Success,PayPal,10-07-2023,53,Female,26,Beauty,Face Wash,South,3,30,9.3,90
1985,Pending,Credit Card,31-03-2023,113,Female,19,Electronics,Speaker,east,2,25,9.75,50
56,Failed,Bank Transfer,27-12-2022,97,Female,26,Clothing,Shirt,north,3,300,120,900
159,Success,PayPal,10-11-2022,42,Male,26,Clothing,Pant,north,4,50,23.5,200
862,Pending,Credit Card,11-12-2022,29,Male,28,Electronics,Light,north,4,300,78,1200
1056,Failed,Bank Transfer,17-04-2022,54,Female,26,Clothing,Sweater,west,3,300,114,900
1159,Success,PayPal,02-04-2023,41,Male,26,Clothing,Jacket,west,4,50,18,200
1862,Pending,Credit Card,06-02-2022,64,Male,28,Electronics,Speaker,west,4,300,165,1200
315,Failed,Bank Transfer,03-07-2023,122,Male,47,Clothing,Jacket,west,2,30,15,60
545,Success,PayPal,19-12-2023,61,Male,27,Clothing,Shirt,north,2,25,8.25,50
902,Pending,Credit Card,14-02-2022,108,Female,54,Beauty,Face Serum,north,1,50,21.5,50
1315,Failed,Bank Transfer,31-08-2022,14,Male,47,Clothing,Sweater,east,2,30,12.9,60
1545,Success,PayPal,15-07-2023,16,Male,27,Clothing,Pant,east,2,25,8.25,50
1902,Pending,Credit Card,21-12-2022,97,Female,54,Beauty,Moisturizer,north,1,50,14,50
170,Failed,Bank Transfer,21-09-2023,125,Female,25,Clothing,Sweater,north,2,25,12.5,50
685,Success,PayPal,04-07-2023,90,Male,57,Electronics,Headphone,South,2,25,7.75,50
958,Pending,Credit Card,01-01-2022,116,Male,62,Electronics,Headphone,west,2,25,11,50
1170,Failed,Bank Transfer,06-01-2023,96,Female,25,Clothing,Jacket,north,2,25,8,50
1685,Success,PayPal,20-04-2022,76,Male,57,Electronics,Fan,west,2,25,8.75,50
1958,Pending,Credit Card,27-11-2022,125,Male,62,Electronics,Speaker,South,2,25,11.75,50
363,Failed,Bank Transfer,23-05-2022,92,Male,64,Beauty,Lip Balm,north,1,25,13.5,25
394,Success,PayPal,19-08-2022,105,Female,27,Clothing,Jacket,east,1,500,165,500
537,Pending,Credit Card,01-10-2023,98,Female,21,Beauty,Face Wash,north,1,500,275,500
1363,Failed,Bank Transfer,04-07-2023,33,Male,64,Beauty,Lip Balm,west,1,25,7.75,25
1394,Success,PayPal,17-04-2022,14,Female,27,Clothing,Shirt,east,1,500,250,500
1537,Pending,Credit Card,29-11-2022,116,Female,21,Beauty,Lip Balm,west,1,500,140,500
387,Failed,Bank Transfer,26-01-2023,118,Male,44,Beauty,Moisturizer,west,1,30,9,30
556,Success,PayPal,05-02-2022,42,Female,18,Electronics,Light,South,1,50,12.5,50
782,Pending,Credit Card,13-04-2022,71,Male,59,Clothing,Sweater,north,3,300,150,900
906,Failed,Bank Transfer,19-07-2022,6,Female,20,Clothing,Jacket,west,1,50,17,50
1387,Success,PayPal,26-07-2022,37,Male,44,Beauty,Lip Balm,South,1,30,15.6,30
