transactions_id,status,mode,Sale_Date,customer_id,gender,age,category,product,region,quantiy,price_per_unit,cogs,total_sale
891,Pending,Credit Card,09-01-2023,24,Male,41.0,Electronics,Fan,South,3.0,300.0,99.0,900.0
928,Failed,Bank Transfer,05-11-2023,54,Female,35.0,Clothing,Shirt,east,4.0,300.0,90.0,1200.0
1891,Success,PayPal,22-12-2023,81,Male,41.0,Electronics,Headphone,South,3.0,300.0,105.0,900.0
1928,Pending,Credit Card,29-07-2023,93,Female,35.0,Clothing,Sweater,South,4.0,300.0,75.0,1200.0
332,Failed,Bank Transfer,24-04-2023,138,Male,58.0,Electronics,Headphone,north,4.0,300.0,105.0,1200.0
1332,Success,PayPal,04-12-2023,146,Male,58.0,Electronics,Headphone,north,4.0,300.0,123.0,1200.0
255,Pending,Credit Card,15-10-2023,19,Male,48.0,Clothing,Shirt,South,1.0,30.0,14.7,30.0
275,Failed,Bank Transfer,05-03-2023,2,Male,43.0,Clothing,Shirt,west,2.0,500.0,260.0,1000.0
314,Success,PayPal,15-10-2023,1,Male,52.0,Clothing,Pant,north,4.0,30.0,7.8,120.0
517,Pending,Credit Card,20-08-2023,3,Female,47.0,Clothing,Shirt,South,4.0,25.0,9.25,100.0
847,Failed,Bank Transfer,10-01-2023,2,Female,18.0,Electronics,Light,north,4.0,300.0,162.0,1200.0
1255,Success,PayPal,20-01-2023,4,Male,48.0,Clothing,Pant,South,1.0,30.0,7.8,30.0
1275,Pending,Credit Card,02-03-2023,5,Male,43.0,Clothing,Shirt,north,2.0,500.0,250.0,1000.0
1314,Failed,Bank Transfer,23-05-2023,2,Male,52.0,Clothing,Shirt,South,4.0,30.0,16.2,120.0
1517,Success,PayPal,21-02-2023,2,Female,47.0,Clothing,Jacket,west,4.0,25.0,6.75,100.0
1847,Pending,Credit Card,28-07-2023,5,Female,18.0,Electronics,Speaker,South,4.0,300.0,123.0,1200.0
61,Failed,Bank Transfer,07-07-2023,4,Male,21.0,Beauty,Face Serum,west,4.0,50.0,20.0,200.0
274,Success,PayPal,14-04-2023,4,Female,23.0,Clothing,Jacket,South,2.0,500.0,150.0,1000.0
486,Pending,Credit Card,02-12-2023,4,Female,35.0,Electronics,Light,west,1.0,25.0,6.5,25.0
548,Failed,Bank Transfer,14-04-2023,4,Female,51.0,Clothing,Shirt,north,2.0,30.0,15.6,60.0
886,Success,PayPal,11-12-2023,4,Male,37.0,Electronics,Fan,east,3.0,300.0,165.0,900.0
892,Pending,Credit Card,13-09-2023,1,Male,20.0,Electronics,Fan,east,1.0,50.0,24.0,50.0
1061,Failed,Bank Transfer,18-09-2023,3,Male,21.0,Beauty,Face Wash,west,4.0,50.0,12.5,200.0
1274,Success,PayPal,06-10-2023,2,Female,23.0,Clothing,Sweater,north,2.0,500.0,185.0,1000.0
1486,Pending,Credit Card,22-11-2023,4,Female,35.0,Electronics,Fan,west,1.0,25.0,8.75,25.0
1548,Failed,Bank Transfer,13-01-2023,1,Female,51.0,Clothing,Shirt,west,2.0,30.0,12.6,60.0
1886,Success,PayPal,26-07-2023,1,Male,37.0,Electronics,Fan,west,3.0,300.0,147.0,900.0
1892,Pending,Credit Card,01-10-2023,3,Male,20.0,Electronics,Speaker,east,1.0,50.0,23.5,50.0
601,Failed,Bank Transfer,05-06-2023,5,Male,19.0,Clothing,Jacket,east,1.0,30.0,13.2,30.0
901,Success,PayPal,02-08-2023,2,Male,31.0,Electronics,Fan,west,1.0,30.0,12.0,30.0
1601,Pending,Credit Card,14-09-2023,1,Male,19.0,Clothing,Pant,north,1.0,30.0,13.5,30.0
1901,Failed,Bank Transfer,29-11-2023,4,Male,31.0,Electronics,Light,east,1.0,30.0,8.4,30.0
527,Success,PayPal,21-04-2023,1,Male,57.0,Clothing,Pant,east,2.0,25.0,11.5,50.0
1527,Pending,Credit Card,29-09-2023,1,Male,57.0,Clothing,Sweater,north,2.0,25.0,11.75,50.0
23,Failed,Bank Transfer,28-09-2023,4,Female,35.0,Clothing,Pant,west,4.0,30.0,14.7,120.0
174,Success,PayPal,15-11-2023,2,Female,39.0,Beauty,Face Wash,north,1.0,300.0,126.0,300.0
589,Pending,Credit Card,08-07-2023,5,Female,36.0,Beauty,Moisturizer,South,2.0,500.0,145.0,1000.0
774,Failed,Bank Transfer,06-11-2023,2,Female,40.0,Clothing,Shirt,east,2.0,25.0,6.5,50.0
1000,Success,PayPal,01-04-2023,1,Male,47.0,Electronics,Headphone,South,4.0,30.0,8.4,120.0
1023,Pending,Credit Card,23-05-2023,5,Female,35.0,Clothing,Sweater,west,4.0,30.0,8.1,120.0
1174,Failed,Bank Transfer,17-05-2023,2,Female,39.0,Beauty,Lip Balm,west,1.0,300.0,132.0,300.0
1589,Success,PayPal,01-07-2023,5,Female,36.0,Beauty,Face Wash,north,2.0,500.0,145.0,1000.0
1774,Pending,Credit Card,09-03-2023,2,Female,40.0,Clothing,Pant,west,2.0,25.0,8.0,50.0
2000,Failed,Bank Transfer,31-03-2023,4,Male,47.0,Electronics,Fan,north,4.0,30.0,10.8,120.0
210,Success,PayPal,07-10-2023,2,Male,37.0,Electronics,Fan,north,4.0,50.0,19.0,200.0
478,Pending,Credit Card,24-07-2023,3,Female,58.0,Clothing,Shirt,South,2.0,30.0,8.1,60.0
745,Failed,Bank Transfer,14-08-2023,3,Male,54.0,Beauty,Face Wash,east,2.0,50.0,17.0,100.0
1210,Success,PayPal,10-03-2023,5,Male,37.0,Electronics,Speaker,South,4.0,50.0,12.5,200.0
1478,Pending,Credit Card,31-08-2023,1,Female,58.0,Clothing,Shirt,South,2.0,30.0,13.5,60.0
1745,Failed,Bank Transfer,28-09-2023,4,Male,54.0,Beauty,Moisturizer,north,2.0,50.0,21.0,100.0
354,Success,PayPal,16-12-2023,5,Female,49.0,Beauty,Face Wash,east,4.0,50.0,24.5,200.0
408,Pending,Credit Card,22-12-2023,4,Female,64.0,Beauty,Moisturizer,South,1.0,500.0,140.0,500.0
1354,Failed,Bank Transfer,17-09-2023,5,Female,49.0,Beauty,Moisturizer,South,4.0,50.0,26.5,200.0
1408,Success,PayPal,28-08-2023,2,Female,64.0,Beauty,Face Wash,east,1.0,500.0,250.0,500.0
674,Pending,Credit Card,30-03-2023,2,Female,38.0,Clothing,Sweater,west,1.0,300.0,84.0,300.0
1674,Failed,Bank Transfer,22-11-2023,1,Female,38.0,Clothing,Pant,east,1.0,300.0,123.0,300.0
967,Success,PayPal,04-08-2023,4,Male,62.0,Beauty,Lip Balm,west,1.0,25.0,13.25,25.0
1967,Pending,Credit Card,23-02-2023,4,Male,62.0,Beauty,Moisturizer,east,1.0,25.0,12.25,25.0
79,Failed,Bank Transfer,13-04-2023,1,Male,34.0,Beauty,Moisturizer,north,1.0,300.0,96.0,300.0
406,Success,PayPal,01-04-2023,3,Female,22.0,Beauty,Lip Balm,South,4.0,25.0,11.0,100.0
450,Pending,Credit Card,01-12-2023,2,Female,59.0,Beauty,Moisturizer,South,2.0,25.0,11.0,50.0
562,Failed,Bank Transfer,09-11-2023,3,Male,54.0,Electronics,Headphone,west,2.0,25.0,7.25,50.0
1079,Success,PayPal,21-08-2023,1,Male,34.0,Beauty,Moisturizer,South,1.0,300.0,117.0,300.0
1406,Pending,Credit Card,22-06-2023,2,Female,22.0,Beauty,Moisturizer,South,4.0,25.0,10.0,100.0
1450,Failed,Bank Transfer,16-07-2023,1,Female,59.0,Beauty,Lip Balm,west,2.0,25.0,10.25,50.0
1562,Success,PayPal,26-11-2023,5,Male,54.0,Electronics,Fan,west,2.0,25.0,12.75,50.0
108,Pending,Credit Card,24-01-2023,5,Female,27.0,Beauty,Lip Balm,north,3.0,25.0,13.5,75.0
111,Failed,Bank Transfer,15-04-2023,5,Female,34.0,Electronics,Speaker,west,3.0,500.0,130.0,1500.0
207,Success,PayPal,06-08-2023,3,Female,42.0,Beauty,Moisturizer,west,2.0,25.0,10.25,50.0
724,Pending,Credit Card,14-06-2023,3,Male,61.0,Clothing,Pant,east,3.0,50.0,20.0,150.0
836,Failed,Bank Transfer,21-06-2023,2,Female,22.0,Clothing,Pant,South,1.0,50.0,27.5,50.0
969,Success,PayPal,27-11-2023,2,Female,40.0,Clothing,Pant,South,3.0,300.0,84.0,900.0
1108,Pending,Credit Card,08-07-2023,1,Female,27.0,Beauty,Face Serum,north,3.0,25.0,10.0,75.0
1111,Failed,Bank Transfer,30-04-2023,2,Female,34.0,Electronics,Headphone,north,3.0,500.0,185.0,1500.0
1207,Success,PayPal,30-06-2023,3,Female,42.0,Beauty,Moisturizer,west,2.0,25.0,10.0,50.0
1724,Pending,Credit Card,15-09-2023,4,Male,61.0,Clothing,Jacket,west,3.0,50.0,17.0,150.0
1836,Failed,Bank Transfer,13-02-2023,3,Female,22.0,Clothing,Jacket,South,1.0,50.0,23.5,50.0
1969,Success,PayPal,05-03-2023,4,Female,40.0,Clothing,Pant,north,3.0,300.0,126.0,900.0
246,Pending,Credit Card,07-12-2023,4,Female,48.0,Electronics,Light,east,2.0,25.0,13.25,50.0
298,Failed,Bank Transfer,05-10-2023,3,Male,27.0,Beauty,Moisturizer,north,4.0,300.0,84.0,1200.0
374,Success,PayPal,27-10-2023,4,Female,59.0,Beauty,Lip Balm,South,3.0,25.0,7.75,75.0
572,Pending,Credit Card,13-12-2023,5,Male,31.0,Clothing,Jacket,east,4.0,500.0,185.0,2000.0
665,Failed,Bank Transfer,03-10-2023,1,Male,57.0,Clothing,Jacket,west,1.0,50.0,19.0,50.0
1246,Success,PayPal,26-04-2023,3,Female,48.0,Electronics,Headphone,east,2.0,25.0,11.5,50.0
1298,Pending,Credit Card,02-05-2023,1,Male,27.0,Beauty,Lip Balm,north,4.0,300.0,120.0,1200.0
1374,Failed,Bank Transfer,23-03-2023,3,Female,59.0,Beauty,Lip Balm,South,3.0,25.0,8.25,75.0
1572,Success,PayPal,18-06-2023,1,Male,31.0,Clothing,Jacket,South,4.0,500.0,175.0,2000.0
1665,Pending,Credit Card,01-11-2023,4,Male,57.0,Clothing,Pant,north,1.0,50.0,14.0,50.0
39,Failed,Bank Transfer,11-07-2023,5,Male,23.0,Clothing,Sweater,South,4.0,30.0,8.7,120.0
893,Success,PayPal,29-04-2023,1,Male,49.0,Electronics,Fan,east,1.0,50.0,17.0,50.0
1039,Pending,Credit Card,03-12-2023,1,Male,23.0,Clothing,Pant,north,4.0,30.0,13.8,120.0
1893,Failed,Bank Transfer,25-02-2023,3,Male,49.0,Electronics,Fan,north,1.0,50.0,22.5,50.0
17,Success,PayPal,25-02-2023,3,Female,27.0,Clothing,Sweater,east,4.0,25.0,13.0,100.0
316,Pending,Credit Card,01-02-2023,3,Female,48.0,Clothing,Sweater,South,2.0,25.0,13.75,50.0
755,Failed,Bank Transfer,27-11-2023,1,Female,58.0,Clothing,Shirt,South,3.0,25.0,6.75,75.0
1017,Success,PayPal,05-09-2023,2,Female,27.0,Clothing,Shirt,east,4.0,25.0,12.0,100.0
1316,Pending,Credit Card,21-07-2023,1,Female,48.0,Clothing,Jacket,west,2.0,25.0,11.75,50.0
1755,Failed,Bank Transfer,23-05-2023,2,Female,58.0,Clothing,Shirt,north,3.0,25.0,8.0,75.0
28,Success,PayPal,11-12-2023,3,Female,43.0,Beauty,Lip Balm,east,1.0,500.0,150.0,500.0
98,Pending,Credit Card,09-04-2023,1,Female,55.0,Beauty,Face Serum,South,2.0,50.0,19.5,100.0
129,Failed,Bank Transfer,17-04-2023,1,Female,21.0,Beauty,Lip Balm,South,2.0,300.0,75.0,600.0
230,Success,PayPal,26-03-2023,5,Male,54.0,Beauty,Face Wash,South,1.0,25.0,12.5,25.0
613,Pending,Credit Card,08-05-2023,2,Female,52.0,Clothing,Shirt,west,3.0,30.0,11.4,90.0
691,Failed,Bank Transfer,12-05-2023,5,Female,51.0,Clothing,Shirt,east,3.0,30.0,14.7,90.0
693,Success,PayPal,08-06-2023,1,Male,41.0,Beauty,Face Serum,South,3.0,500.0,270.0,1500.0
1028,Pending,Credit Card,09-03-2023,1,Female,43.0,Beauty,Face Wash,east,1.0,500.0,250.0,500.0
1098,Failed,Bank Transfer,06-07-2023,3,Female,55.0,Beauty,Face Serum,South,2.0,50.0,19.5,100.0
1129,Success,PayPal,08-09-2023,1,Female,21.0,Beauty,Lip Balm,east,2.0,300.0,156.0,600.0
1230,Pending,Credit Card,04-12-2023,1,Male,54.0,Beauty,Lip Balm,east,1.0,25.0,13.25,25.0
1613,Failed,Bank Transfer,14-12-2023,4,Female,52.0,Clothing,Sweater,west,3.0,30.0,9.9,90.0
1691,Success,PayPal,07-01-2023,1,Female,51.0,Clothing,Jacket,South,3.0,30.0,13.5,90.0
1693,Pending,Credit Card,20-02-2023,1,Male,41.0,Beauty,Face Serum,South,3.0,500.0,130.0,1500.0
477,Failed,Bank Transfer,03-12-2023,3,Male,43.0,Clothing,Jacket,north,4.0,30.0,16.2,120.0
863,Success,PayPal,12-11-2023,4,Female,30.0,Electronics,Headphone,South,2.0,25.0,11.25,50.0
1477,Pending,Credit Card,08-01-2023,3,Male,43.0,Clothing,Sweater,east,4.0,30.0,15.6,120.0
1863,Failed,Bank Transfer,26-05-2023,4,Female,30.0,Electronics,Headphone,north,2.0,25.0,10.0,50.0
6,Success,PayPal,15-11-2023,2,Female,45.0,Beauty,Face Serum,west,1.0,30.0,15.0,30.0
483,Pending,Credit Card,06-02-2023,2,Male,55.0,Clothing,Pant,east,1.0,30.0,8.4,30.0
738,Failed,Bank Transfer,05-02-2023,5,Male,41.0,Clothing,Pant,South,2.0,50.0,26.0,100.0
1006,Success,PayPal,29-10-2023,2,Female,45.0,Beauty,Face Wash,South,1.0,30.0,14.1,30.0
1483,Pending,Credit Card,05-03-2023,1,Male,55.0,Clothing,Shirt,west,1.0,30.0,8.7,30.0
1738,Failed,Bank Transfer,12-11-2023,1,Male,41.0,Clothing,Pant,north,2.0,50.0,16.0,100.0
222,Success,PayPal,07-01-2023,4,Male,51.0,Clothing,Pant,west,4.0,30.0,10.5,120.0
588,Pending,Credit Card,18-10-2023,5,Male,38.0,Electronics,Fan,north,2.0,30.0,13.8,60.0
953,Failed,Bank Transfer,02-07-2023,1,Male,45.0,Beauty,Face Serum,north,3.0,30.0,12.6,90.0
1222,Success,PayPal,17-09-2023,3,Male,51.0,Clothing,Pant,west,4.0,30.0,11.1,120.0
1588,Pending,Credit Card,25-06-2023,4,Male,38.0,Electronics,Speaker,north,2.0,30.0,13.2,60.0
1953,Failed,Bank Transfer,15-05-2023,3,Male,45.0,Beauty,Moisturizer,South,3.0,30.0,10.2,90.0
66,Success,PayPal,18-06-2023,3,Female,45.0,Electronics,Speaker,east,1.0,30.0,9.0,30.0
482,Pending,Credit Card,12-08-2023,3,Female,28.0,Clothing,Shirt,west,4.0,300.0,141.0,1200.0
903,Failed,Bank Transfer,27-07-2023,3,Female,51.0,Beauty,Moisturizer,west,4.0,50.0,14.0,200.0
1066,Success,PayPal,06-10-2023,4,Female,45.0,Electronics,Speaker,west,1.0,30.0,8.4,30.0
1482,Pending,Credit Card,10-02-2023,1,Female,28.0,Clothing,Jacket,east,4.0,300.0,114.0,1200.0
1903,Failed,Bank Transfer,27-07-2023,5,Female,51.0,Beauty,Face Wash,east,4.0,50.0,19.0,200.0
102,Success,PayPal,17-04-2023,5,Female,47.0,Beauty,Moisturizer,South,2.0,25.0,7.25,50.0
228,Pending,Credit Card,03-04-2023,4,Female,59.0,Electronics,Speaker,north,2.0,30.0,10.8,60.0
236,Failed,Bank Transfer,01-04-2023,5,Female,54.0,Clothing,Jacket,north,1.0,25.0,6.5,25.0
1102,Success,PayPal,21-08-2023,5,Female,47.0,Beauty,Face Serum,west,2.0,25.0,6.5,50.0
1228,Pending,Credit Card,24-06-2023,5,Female,59.0,Electronics,Speaker,east,2.0,30.0,11.4,60.0
1236,Failed,Bank Transfer,09-08-2023,4,Female,54.0,Clothing,Pant,east,1.0,25.0,8.75,25.0
660,Success,PayPal,29-07-2023,2,Female,38.0,Beauty,Face Wash,west,2.0,500.0,270.0,1000.0
884,Pending,Credit Card,18-02-2023,1,Female,26.0,Clothing,Pant,north,2.0,30.0,7.5,60.0
987,Failed,Bank Transfer,08-11-2023,1,Female,30.0,Clothing,Jacket,west,3.0,300.0,165.0,900.0
1660,Success,PayPal,23-09-2023,2,Female,38.0,Beauty,Face Serum,west,2.0,500.0,160.0,1000.0
1884,Pending,Credit Card,09-07-2023,2,Female,26.0,Clothing,Shirt,east,2.0,30.0,11.4,60.0
1987,Failed,Bank Transfer,26-05-2023,2,Female,30.0,Clothing,Jacket,north,3.0,300.0,129.0,900.0
18,Success,PayPal,06-09-2023,5,Female,47.0,Electronics,Headphone,east,2.0,25.0,12.5,50.0
69,Pending,Credit Card,14-11-2023,1,Female,56.0,Beauty,Moisturizer,west,3.0,25.0,8.5,75.0
995,Failed,Bank Transfer,04-03-2023,4,Female,41.0,Clothing,Jacket,east,1.0,30.0,9.9,30.0
1018,Success,PayPal,06-07-2023,4,Female,47.0,Electronics,Fan,west,2.0,25.0,13.0,50.0
1069,Pending,Credit Card,13-10-2023,2,Female,56.0,Beauty,Moisturizer,South,3.0,25.0,6.75,75.0
1995,Failed,Bank Transfer,10-12-2023,5,Female,41.0,Clothing,Pant,west,1.0,30.0,14.7,30.0
337,Success,PayPal,22-08-2023,1,Male,38.0,Clothing,Jacket,South,1.0,500.0,275.0,500.0
585,Pending,Credit Card,06-06-2023,3,Female,24.0,Clothing,Jacket,west,1.0,25.0,13.75,25.0
652,Failed,Bank Transfer,31-10-2023,4,Female,34.0,Beauty,Face Wash,north,2.0,50.0,20.5,100.0
1337,Success,PayPal,21-07-2023,2,Male,38.0,Clothing,Sweater,South,1.0,500.0,225.0,500.0
1585,Pending,Credit Card,05-10-2023,2,Female,24.0,Clothing,Sweater,north,1.0,25.0,7.25,25.0
1652,Failed,Bank Transfer,16-11-2023,2,Female,34.0,Beauty,Moisturizer,east,2.0,50.0,20.5,100.0
242,Success,PayPal,01-10-2023,1,Male,21.0,Clothing,Sweater,north,1.0,25.0,8.0,25.0
293,Pending,Credit Card,27-05-2023,4,Male,50.0,Electronics,Headphone,South,3.0,30.0,9.6,90.0
460,Failed,Bank Transfer,01-05-2023,2,Male,40.0,Beauty,Lip Balm,east,1.0,50.0,19.0,50.0
1242,Success,PayPal,27-11-2023,5,Male,21.0,Clothing,Sweater,west,1.0,25.0,11.25,25.0
1293,Pending,Credit Card,01-07-2023,3,Male,50.0,Electronics,Speaker,west,3.0,30.0,14.1,90.0
1460,Failed,Bank Transfer,25-01-2023,4,Male,40.0,Beauty,Face Serum,east,1.0,50.0,22.0,50.0
188,Success,PayPal,31-08-2023,3,Male,40.0,Clothing,Jacket,west,3.0,25.0,8.5,75.0
357,Pending,Credit Card,18-05-2023,4,Female,40.0,Electronics,Headphone,west,3.0,25.0,7.5,75.0
646,Failed,Bank Transfer,26-05-2023,3,Male,38.0,Clothing,Jacket,South,3.0,30.0,13.5,90.0
749,Success,PayPal,26-07-2023,2,Male,42.0,Beauty,Face Wash,west,1.0,30.0,8.4,30.0
974,Pending,Credit Card,28-12-2023,3,Male,47.0,Beauty,Lip Balm,east,1.0,30.0,11.7,30.0
1188,Failed,Bank Transfer,04-06-2023,2,Male,40.0,Clothing,Sweater,South,3.0,25.0,10.75,75.0
1357,Success,PayPal,20-03-2023,3,Female,40.0,Electronics,Fan,east,3.0,25.0,11.5,75.0
1646,Pending,Credit Card,18-01-2023,1,Male,38.0,Clothing,Jacket,west,3.0,30.0,15.6,90.0
1749,Failed,Bank Transfer,07-05-2023,2,Male,42.0,Beauty,Moisturizer,east,1.0,30.0,9.0,30.0
1974,Success,PayPal,19-02-2023,3,Male,47.0,Beauty,Moisturizer,east,1.0,30.0,12.9,30.0
190,Pending,Credit Card,25-01-2023,2,Female,60.0,Beauty,Face Wash,west,3.0,30.0,10.5,90.0
849,Failed,Bank Transfer,25-06-2023,5,Male,32.0,Clothing,Pant,east,2.0,25.0,12.5,50.0
853,Success,PayPal,14-05-2023,3,Male,21.0,Beauty,Face Wash,north,2.0,500.0,155.0,1000.0
1190,Pending,Credit Card,29-09-2023,4,Female,60.0,Beauty,Face Wash,north,3.0,30.0,10.8,90.0
1849,Failed,Bank Transfer,21-07-2023,1,Male,32.0,Clothing,Pant,west,2.0,25.0,12.0,50.0
1853,Success,PayPal,29-05-2023,2,Male,21.0,Beauty,Lip Balm,west,2.0,500.0,190.0,1000.0
252,Pending,Credit Card,05-05-2023,1,Male,54.0,Electronics,Fan,east,1.0,300.0,84.0,300.0
606,Failed,Bank Transfer,13-06-2023,2,Male,22.0,Electronics,Headphone,west,1.0,50.0,19.5,50.0
779,Success,PayPal,15-05-2023,3,Female,56.0,Electronics,Speaker,north,2.0,500.0,155.0,1000.0
824,Pending,Credit Card,25-02-2023,3,Male,63.0,Clothing,Pant,east,4.0,30.0,9.3,120.0
866,Failed,Bank Transfer,06-07-2023,4,Male,24.0,Electronics,Light,South,1.0,50.0,22.5,50.0
1252,Success,PayPal,30-12-2023,5,Male,54.0,Electronics,Speaker,west,1.0,300.0,117.0,300.0
1606,Pending,Credit Card,19-10-2023,2,Male,22.0,Electronics,Headphone,east,1.0,50.0,26.5,50.0
1779,Failed,Bank Transfer,02-01-2023,3,Female,56.0,Electronics,Fan,east,2.0,500.0,190.0,1000.0
1824,Success,PayPal,24-01-2023,4,Male,63.0,Clothing,Shirt,north,4.0,30.0,12.6,120.0
1866,Pending,Credit Card,17-08-2023,5,Male,24.0,Electronics,Fan,west,1.0,50.0,20.0,50.0
5,Failed,Bank Transfer,05-09-2023,3,Male,30.0,Beauty,Face Serum,west,2.0,50.0,24.0,100.0
90,Success,PayPal,10-09-2023,3,Female,51.0,Electronics,Fan,east,1.0,30.0,13.5,30.0
380,Pending,Credit Card,30-08-2023,2,Male,56.0,Electronics,Light,east,2.0,300.0,102.0,600.0
593,Failed,Bank Transfer,18-01-2023,2,Male,35.0,Electronics,Speaker,South,2.0,30.0,13.2,60.0
820,Success,PayPal,17-02-2023,1,Male,49.0,Electronics,Headphone,South,4.0,50.0,24.0,200.0
1005,Pending,Credit Card,12-08-2023,2,Male,30.0,Beauty,Lip Balm,north,2.0,50.0,17.5,100.0
1090,Failed,Bank Transfer,18-02-2023,4,Female,51.0,Electronics,Speaker,north,1.0,30.0,7.5,30.0
1380,Success,PayPal,09-02-2023,3,Male,56.0,Electronics,Fan,west,2.0,300.0,159.0,600.0
1593,Pending,Credit Card,24-02-2023,5,Male,35.0,Electronics,Light,north,2.0,30.0,14.4,60.0
1820,Failed,Bank Transfer,13-05-2023,1,Male,49.0,Electronics,Light,west,4.0,50.0,22.0,200.0
120,Success,PayPal,31-03-2023,4,Male,60.0,Beauty,Face Wash,South,1.0,50.0,12.5,50.0
221,Pending,Credit Card,27-11-2023,3,Male,39.0,Beauty,Face Wash,South,2.0,300.0,111.0,600.0
341,Failed,Bank Transfer,20-01-2023,5,Male,31.0,Clothing,Sweater,South,4.0,50.0,18.5,200.0
640,Success,PayPal,25-12-2023,3,Female,51.0,Electronics,Fan,west,4.0,30.0,12.6,120.0
744,Pending,Credit Card,23-05-2023,1,Male,40.0,Electronics,Headphone,west,1.0,25.0,6.5,25.0
1120,Failed,Bank Transfer,02-03-2023,4,Male,60.0,Beauty,Moisturizer,west,1.0,50.0,26.5,50.0
1221,Success,PayPal,14-09-2023,5,Male,39.0,Beauty,Moisturizer,east,2.0,300.0,114.0,600.0
1341,Pending,Credit Card,30-01-2023,1,Male,31.0,Clothing,Pant,north,4.0,50.0,21.0,200.0
1640,Failed,Bank Transfer,10-06-2023,5,Female,51.0,Electronics,Headphone,west,4.0,30.0,14.1,120.0
1744,Success,PayPal,07-07-2023,4,Male,40.0,Electronics,Headphone,east,1.0,25.0,8.75,25.0
273,Pending,Credit Card,26-09-2023,1,Female,22.0,Beauty,Face Wash,north,1.0,50.0,14.5,50.0
283,Failed,Bank Transfer,01-06-2023,3,Female,18.0,Electronics,Light,north,1.0,500.0,165.0,500.0
452,Success,PayPal,30-01-2023,4,Female,48.0,Clothing,Pant,east,3.0,500.0,240.0,1500.0
469,Pending,Credit Card,21-03-2023,4,Male,18.0,Beauty,Lip Balm,west,3.0,25.0,8.75,75.0
620,Failed,Bank Transfer,06-11-2023,4,Male,63.0,Electronics,Speaker,west,3.0,25.0,7.0,75.0
946,Success,PayPal,08-08-2023,2,Male,62.0,Electronics,Headphone,west,4.0,500.0,235.0,2000.0
1273,Pending,Credit Card,20-06-2023,1,Female,22.0,Beauty,Face Wash,north,1.0,50.0,25.5,50.0
1283,Failed,Bank Transfer,14-10-2023,1,Female,18.0,Electronics,Headphone,South,1.0,500.0,130.0,500.0
1452,Success,PayPal,06-08-2023,3,Female,48.0,Clothing,Pant,north,3.0,500.0,185.0,1500.0
1469,Pending,Credit Card,08-12-2023,3,Male,18.0,Beauty,Face Serum,west,3.0,25.0,12.5,75.0
1620,Failed,Bank Transfer,03-02-2023,5,Male,63.0,Electronics,Fan,South,3.0,25.0,7.75,75.0
1946,Success,PayPal,27-07-2023,5,Male,62.0,Electronics,Speaker,north,4.0,500.0,165.0,2000.0
148,Pending,Credit Card,03-07-2023,5,Male,18.0,Clothing,Sweater,South,2.0,30.0,9.9,60.0
414,Failed,Bank Transfer,10-05-2023,1,Male,48.0,Beauty,Face Serum,east,4.0,25.0,9.75,100.0
883,Success,PayPal,20-08-2023,5,Male,40.0,Electronics,Headphone,north,1.0,500.0,245.0,500.0
1148,Pending,Credit Card,11-08-2023,2,Male,18.0,Clothing,Jacket,east,2.0,30.0,10.8,60.0
1414,Failed,Bank Transfer,22-11-2023,4,Male,48.0,Beauty,Moisturizer,east,4.0,25.0,11.25,100.0
1883,Success,PayPal,20-09-2023,3,Male,40.0,Electronics,Light,north,1.0,500.0,200.0,500.0
731,Pending,Credit Card,30-09-2023,1,Male,54.0,Clothing,Jacket,north,4.0,500.0,165.0,2000.0
930,Failed,Bank Transfer,12-01-2023,1,Male,54.0,Clothing,Jacket,South,4.0,50.0,26.0,200.0
1731,Success,PayPal,19-12-2023,3,Male,54.0,Clothing,Pant,South,4.0,500.0,195.0,2000.0
1930,Pending,Credit Card,21-12-2023,5,Male,54.0,Clothing,Pant,South,4.0,50.0,13.0,200.0
518,Failed,Bank Transfer,31-07-2023,2,Female,40.0,Clothing,Pant,west,1.0,30.0,16.2,30.0
1518,Success,PayPal,18-05-2023,3,Female,40.0,Clothing,Pant,South,1.0,30.0,12.6,30.0
758,Pending,Credit Card,23-04-2023,1,Male,64.0,Clothing,Pant,South,4.0,25.0,6.75,100.0
1758,Failed,Bank Transfer,22-07-2023,3,Male,64.0,Clothing,Jacket,east,4.0,25.0,7.5,100.0
639,Success,PayPal,01-08-2023,4,Female,62.0,Beauty,Moisturizer,north,4.0,50.0,26.5,200.0
838,Pending,Credit Card,30-09-2023,1,Male,47.0,Electronics,Light,north,2.0,300.0,153.0,600.0
1639,Failed,Bank Transfer,20-12-2023,5,Female,62.0,Beauty,Moisturizer,west,4.0,50.0,24.0,200.0
1838,Success,PayPal,28-06-2023,4,Male,47.0,Electronics,Headphone,South,2.0,300.0,102.0,600.0
353,Pending,Credit Card,18-03-2023,5,Male,31.0,Electronics,Speaker,South,1.0,500.0,270.0,500.0
501,Failed,Bank Transfer,28-06-2023,2,Male,39.0,Electronics,Headphone,east,2.0,30.0,9.0,60.0
721,Success,PayPal,23-06-2023,5,Female,52.0,Clothing,Sweater,west,1.0,500.0,145.0,500.0
1353,Pending,Credit Card,04-09-2023,3,Male,31.0,Electronics,Speaker,east,1.0,500.0,235.0,500.0
1501,Failed,Bank Transfer,31-01-2023,1,Male,39.0,Electronics,Headphone,South,2.0,30.0,13.5,60.0
